Date,Breakout Type,Entry Time,Underlying Entry Price,OR High,OR Low,OR Width,Gap %,Inside Day,Outside Day,Relation PDH/PDL,Days To Expiry,Day Of Week,Max Continuation,Max Adverse,Sustained,Failed,ATR,ADX,RSI,VWAP Dist,ATM MFE %,ATM MAE %,ATM Peak Time,ATM Time To Peak Min,ATM Decay %,ATM Gamma Eff,ATM Expansion Quality Score,ATM Peak Exhaustion Score,ATM Expected Opportunity Score,ATM Time To 50%,ATM Time Above 50%,ATM Exit Hybrid Return %,ATM Exit Hybrid Capture Eff,ATM Exit Hybrid Retention Ratio,ATM Exit Hybrid Lost Profit,Volatility Regime,Trend Regime,Auction Archetype,Failure Reason
2025-12-15,bullish,2025-12-15 12:01:00 +0530,26015.3,26007.2,25913.65,93.54999999999927,0.0,false,false,inside,4,Monday,31.850000000002183,25.149999999997817,false,true,,,,,9.48,-44.35,2025-12-15 12:07:00 +0530,6,49.17,0.298,13,100,0,,0,2.74,0.2895,0.2895,5.4,normal,trending,open_auction,vwap_reclaimed
2025-12-16,bearish,2025-12-16 09:31:00 +0530,25914.6,25980.75,25920.1,60.650000000001455,0.0,false,false,inside,4,Tuesday,80.25,29.150000000001455,true,false,,,,,52.37,-99.88,2025-12-16 09:44:00 +0530,13,99.92,0.653,52,100,0,12,0,-5.1,-0.0974,0.0,23.65,normal,mean_reverting,open_rejection_reverse,none
2025-12-17,bullish,2025-12-17 09:36:00 +0530,25926.85,25924.9,25855.65,69.25,0.0,false,false,inside,4,Wednesday,2.3000000000029104,156.5,false,true,,,,,3.72,-25.42,2025-12-17 11:03:00 +0530,87,28.09,1.617,31,100,0,,0,-14.88,-4.0,0.0,28.5,normal,trending,failed_auction,vwap_reclaimed
2025-12-17,bearish,2025-12-17 12:01:00 +0530,25811.05,25924.9,25855.65,69.25,0.0,false,false,inside,4,Wednesday,40.70000000000073,24.700000000000728,false,true,,,,,16.78,-16.78,2025-12-17 15:00:00 +0530,179,28.73,0.412,16,100,0,,0,-0.3,-0.0179,0.0,17.05,normal,trending,failed_auction,vwap_reclaimed
2025-12-18,bearish,2025-12-18 09:43:00 +0530,25753.05,25827.15,25762.45,64.70000000000073,0.0,false,false,inside,4,Thursday,26.75,149.29999999999927,false,true,,,,,21.24,-25.43,2025-12-18 10:09:00 +0530,26,38.5,0.794,20,100,0,,0,8.66,0.4079,0.4079,11.25,normal,mean_reverting,open_rejection_reverse,vwap_reclaimed
2025-12-18,bullish,2025-12-18 12:01:00 +0530,25864.8,25827.15,25762.45,64.70000000000073,0.0,false,false,inside,4,Thursday,37.54999999999927,93.95000000000073,false,true,,,,,7.35,-30.83,2025-12-18 12:18:00 +0530,17,35.57,0.196,12,100,0,,0,2.09,0.2843,0.2843,7.05,normal,mean_reverting,open_rejection_reverse,vwap_reclaimed
2025-12-19,bullish,2025-12-19 09:31:00 +0530,25966.4,25950.85,25880.45,70.39999999999782,0.0,false,false,inside,4,Friday,26.94999999999709,60.80000000000291,false,true,,,,,3.28,-40.55,2025-12-19 09:46:00 +0530,15,42.44,0.122,7,100,0,,0,-5.04,-1.5352,0.0,9.0,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-12-22,bullish,2025-12-22 09:32:00 +0530,26134.65,26132.5,26047.8,84.70000000000073,0.0,false,false,inside,4,Monday,46.04999999999927,23.450000000000728,false,true,,,,,46.21,-44.65,2025-12-22 09:48:00 +0530,16,62.14,1.004,29,100,0,,0,-1.04,-0.0226,0.0,27.15,normal,mean_reverting,opening_drive,vwap_reclaimed
2025-12-23,bearish,2025-12-23 09:31:00 +0530,26138.0,26206.55,26141.55,65.0,0.0,false,false,inside,4,Tuesday,18.950000000000728,95.54999999999927,false,true,,,,,32.85,-99.89,2025-12-23 09:45:00 +0530,14,99.92,1.734,35,100,0,,0,5.2,0.1582,0.1582,12.5,normal,trending,open_auction,vwap_reclaimed
2025-12-23,bullish,2025-12-23 14:16:00 +0530,26218.8,26206.55,26141.55,65.0,0.0,false,false,inside,4,Tuesday,14.75,60.099999999998545,false,true,,,,,55.89,-99.8,2025-12-23 15:03:00 +0530,47,99.87,3.789,32,100,0,46,0,18.9,0.3382,0.3382,9.1,normal,trending,open_auction,vwap_reclaimed
2025-12-24,bullish,2025-12-24 09:34:00 +0530,26226.2,26222.45,26141.4,81.04999999999927,0.0,false,false,inside,4,Wednesday,10.200000000000728,103.20000000000073,false,true,,,,,1.05,-30.77,2025-12-24 09:35:00 +0530,1,31.49,0.103,17,100,0,,0,-5.01,-4.7778,0.0,7.8,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-12-24,bearish,2025-12-24 14:26:00 +0530,26139.45,26222.45,26141.4,81.04999999999927,0.0,false,false,inside,4,Wednesday,16.450000000000728,27.099999999998545,false,true,,,,,0.85,-15.33,2025-12-24 14:27:00 +0530,1,16.05,0.052,23,90,0,,0,-6.36,-7.5,0.0,5.95,normal,mean_reverting,open_test_drive,premium_divergence
2025-12-26,bearish,2025-12-26 09:40:00 +0530,26093.2,26144.2,26095.65,48.54999999999927,0.0,false,false,inside,4,Friday,84.60000000000218,8.899999999997817,true,false,,,,,16.08,-41.62,2025-12-26 09:53:00 +0530,13,49.71,0.19,30,100,0,,0,3.27,0.2034,0.2034,9.4,normal,trending,open_test_drive,none
2025-12-29,bearish,2025-12-29 09:59:00 +0530,26043.35,26106.8,26044.15,62.64999999999782,0.0,false,false,inside,4,Monday,123.04999999999927,0.0,true,false,,,,,5.87,-45.84,2025-12-29 13:40:00 +0530,221,47.43,0.048,22,100,0,,0,-37.69,-6.4179,0.0,24.85,normal,mean_reverting,open_auction,none
2025-12-30,bullish,2025-12-30 10:21:00 +0530,25962.55,25956.15,25878.0,78.15000000000146,0.0,false,false,inside,4,Tuesday,14.200000000000728,82.64999999999782,false,true,,,,,35.47,-99.87,2025-12-30 10:24:00 +0530,3,99.91,2.498,55,100,0,,0,27.42,0.773,0.773,3.2,normal,trending,open_auction,vwap_reclaimed
2025-12-31,bullish,2025-12-31 10:33:00 +0530,26032.05,26028.0,25970.75,57.25,0.0,false,false,inside,4,Wednesday,155.90000000000146,9.700000000000728,true,false,,,,,26.65,-18.91,2025-12-31 15:11:00 +0530,278,25.3,0.171,35,100,0,,0,0.6,0.0225,0.0225,30.45,normal,trending,open_auction,none
2026-01-01,bearish,2026-01-01 10:16:00 +0530,26146.45,26195.35,26149.25,46.099999999998545,0.0,false,false,inside,4,Thursday,33.04999999999927,39.14999999999782,false,true,,,,,12.07,-31.77,2026-01-01 10:23:00 +0530,7,39.12,0.365,20,100,0,,0,-15.91,-1.3182,0.0,22.95,normal,mean_reverting,open_auction,vwap_reclaimed
2026-01-02,bullish,2026-01-02 09:33:00 +0530,26213.95,26210.4,26118.4,92.0,0.0,false,false,inside,4,Friday,126.04999999999927,18.049999999999272,true,false,,,,,8.72,-43.85,2026-01-02 11:29:00 +0530,116,48.36,0.069,22,100,0,,0,-1.08,-0.1242,0.0,9.05,normal,mean_reverting,opening_drive,none
2026-01-05,bearish,2026-01-05 09:32:00 +0530,26288.55,26358.25,26287.65,70.59999999999854,0.0,false,false,inside,4,Monday,78.5,84.65000000000146,true,false,,,,,33.88,-44.48,2026-01-05 14:51:00 +0530,319,49.5,0.432,26,100,0,,0,-25.3,-0.7467,0.0,39.65,normal,trending,open_test_drive,none
2026-01-06,bullish,2026-01-06 09:56:00 +0530,26240.75,26238.6,26144.7,93.89999999999782,0.0,false,false,inside,4,Tuesday,33.20000000000073,116.0,false,true,,,,,43.23,-99.88,2026-01-06 10:23:00 +0530,27,99.91,1.302,25,100,0,,0,-15.15,-0.3504,0.0,23.7,normal,mean_reverting,open_auction,vwap_reclaimed
2026-01-06,bearish,2026-01-06 14:10:00 +0530,26138.15,26238.6,26144.7,93.89999999999782,0.0,false,false,inside,4,Tuesday,13.400000000001455,49.54999999999927,false,true,,,,,28.86,-99.82,2026-01-06 15:00:00 +0530,50,99.86,2.153,28,100,0,,0,-85.12,-2.9497,0.0,31.4,normal,mean_reverting,open_auction,vwap_reclaimed
2026-01-07,bearish,2026-01-07 09:53:00 +0530,26100.65,26166.0,26104.3,61.70000000000073,0.0,false,false,inside,4,Wednesday,32.75,86.5,false,true,,,,,23.99,-25.19,2026-01-07 09:57:00 +0530,4,39.66,0.732,44,100,0,,0,1.94,0.081,0.081,19.3,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-01-08,bearish,2026-01-08 09:31:00 +0530,26062.4,26133.2,26063.75,69.45000000000073,0.0,false,false,inside,4,Thursday,203.95000000000073,40.94999999999709,true,false,,,,,44.2,-16.29,2026-01-08 12:06:00 +0530,155,41.95,0.217,28,100,42,,0,24.08,0.5448,0.5448,15.25,normal,mean_reverting,open_rejection_reverse,none
2026-01-09,bearish,2026-01-09 09:34:00 +0530,25822.4,25940.6,25839.15,101.44999999999709,0.0,false,false,inside,4,Friday,199.40000000000146,79.54999999999927,true,false,,,,,25.64,-26.72,2026-01-09 09:44:00 +0530,10,41.67,0.129,41,100,0,,0,-17.24,-0.6725,0.0,33.7,normal,trending,failed_auction,none
2026-01-12,bearish,2026-01-12 11:16:00 +0530,25527.7,25700.95,25529.05,171.90000000000146,0.0,false,false,inside,4,Monday,54.29999999999927,285.4500000000007,true,false,,,,,82.94,-10.67,2026-01-12 12:42:00 +0530,86,51.17,1.527,44,100,93,53,10,9.54,0.115,0.115,41.95,normal,mean_reverting,opening_drive,none
2026-01-12,bullish,2026-01-12 12:43:00 +0530,25732.05,25700.95,25529.05,171.90000000000146,0.0,false,false,inside,4,Monday,81.10000000000218,58.95000000000073,true,false,,,,,4.73,-44.68,2026-01-12 12:46:00 +0530,3,47.18,0.058,32,100,0,,0,-4.32,-0.9143,0.0,10.05,normal,mean_reverting,opening_drive,none
2026-01-13,bearish,2026-01-13 09:33:00 +0530,25742.25,25899.8,25760.05,139.75,0.0,false,false,inside,4,Tuesday,138.95000000000073,84.79999999999927,true,false,,,,,12.55,-99.93,2026-01-13 09:44:00 +0530,11,99.94,0.09,28,100,0,,0,1.5,0.1196,0.1196,8.1,normal,trending,opening_drive,none
2026-01-14,bullish,2026-01-14 09:31:00 +0530,25743.3,25744.8,25638.35,106.45000000000073,0.0,false,false,inside,4,Wednesday,48.45000000000073,139.34999999999854,false,true,,,,,26.71,-19.1,2026-01-14 09:57:00 +0530,26,36.16,0.551,20,100,0,,0,-0.15,-0.0055,0.0,36.55,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-01-14,bearish,2026-01-14 13:57:00 +0530,25637.4,25744.8,25638.35,106.45000000000073,0.0,false,false,inside,4,Wednesday,33.45000000000073,78.25,false,true,,,,,8.11,-23.27,2026-01-14 14:33:00 +0530,36,25.68,0.242,16,100,0,,0,-8.59,-1.06,0.0,20.6,normal,mean_reverting,open_test_drive,premium_divergence
2026-01-16,bullish,2026-01-16 09:51:00 +0530,25744.25,25743.25,25678.4,64.84999999999854,0.0,false,false,inside,4,Friday,129.25,81.84999999999854,true,false,,,,,29.62,-12.83,2026-01-16 10:16:00 +0530,25,32.75,0.229,38,100,3,,0,-4.83,-0.163,0.0,39.6,normal,mean_reverting,open_auction,none
2026-01-16,bearish,2026-01-16 13:26:00 +0530,25670.4,25743.25,25678.4,64.84999999999854,0.0,false,false,inside,4,Friday,8.0,50.04999999999927,false,true,,,,,1.01,-32.46,2026-01-16 14:10:00 +0530,44,27.04,0.126,13,100,0,,0,-9.52,-9.4091,0.0,11.45,normal,mean_reverting,open_auction,premium_divergence
2026-01-19,bearish,2026-01-19 10:01:00 +0530,25517.8,25653.3,25528.3,125.0,0.0,false,false,inside,4,Monday,23.450000000000728,118.5,false,true,,,,,37.74,-29.95,2026-01-19 10:08:00 +0530,7,49.14,1.609,50,100,11,,0,-8.37,-0.2217,0.0,36.1,normal,trending,open_auction,vwap_reclaimed
2026-01-20,bearish,2026-01-20 09:36:00 +0530,25484.1,25585.0,25484.1,100.90000000000146,0.0,false,false,inside,4,Tuesday,312.75,19.900000000001455,true,false,,,,,39.18,-99.9,2026-01-20 10:08:00 +0530,32,99.93,0.125,29,100,0,,0,2.45,0.0625,0.0625,18.0,normal,mean_reverting,open_auction,none
2026-01-21,bearish,2026-01-21 10:23:00 +0530,25125.1,25277.75,25130.15,147.59999999999854,0.0,false,false,inside,4,Wednesday,205.29999999999927,175.85000000000218,true,false,,,,,44.8,-4.64,2026-01-21 14:17:00 +0530,234,34.14,0.218,32,100,63,,0,7.52,0.1679,0.1679,46.6,normal,trending,open_test_drive,none
2026-01-21,bullish,2026-01-21 12:50:00 +0530,25279.55,25277.75,25130.15,147.59999999999854,0.0,false,false,inside,4,Wednesday,21.400000000001455,159.70000000000073,false,true,,,,,32.43,-17.45,2026-01-21 13:10:00 +0530,20,37.67,1.515,34,100,28,,0,5.95,0.1833,0.1833,44.55,normal,trending,open_test_drive,vwap_reclaimed
2026-01-22,bullish,2026-01-22 09:31:00 +0530,25400.0,25395.75,25302.45,93.29999999999927,0.0,false,false,inside,4,Thursday,35.75,231.5,false,true,,,,,23.99,-13.51,2026-01-22 09:51:00 +0530,20,30.24,0.671,25,100,0,,0,1.39,0.058,0.058,33.3,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-01-22,bearish,2026-01-22 12:01:00 +0530,25184.45,25395.75,25302.45,93.29999999999927,0.0,false,false,inside,4,Thursday,15.950000000000728,147.89999999999782,false,true,,,,,12.59,-44.39,2026-01-22 12:43:00 +0530,42,50.61,0.789,11,100,0,,0,-10.29,-0.8176,0.0,30.9,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-01-23,bearish,2026-01-23 11:38:00 +0530,25248.35,25347.95,25249.1,98.85000000000218,0.0,false,false,inside,4,Friday,223.04999999999927,2.600000000002183,true,false,,,,,18.2,-31.82,2026-01-23 14:13:00 +0530,155,37.79,0.082,28,100,0,,0,-8.72,-0.479,0.0,26.4,normal,mean_reverting,open_auction,none
2026-01-27,bullish,2026-01-27 09:44:00 +0530,25140.25,25126.3,24932.55,193.75,0.0,false,false,inside,4,Tuesday,106.40000000000146,161.20000000000073,true,false,,,,,19.55,-99.95,2026-01-27 09:56:00 +0530,12,99.96,0.184,32,100,0,,0,0.41,0.0211,0.0211,18.6,normal,trending,open_test_drive,none
2026-01-28,bearish,2026-01-28 13:43:00 +0530,25224.75,25372.1,25225.7,146.39999999999782,0.0,false,false,inside,4,Wednesday,37.099999999998545,133.65000000000146,false,true,,,,,16.06,-5.06,2026-01-28 14:19:00 +0530,36,18.19,0.433,24,100,4,,0,-0.45,-0.0279,0.0,31.35,normal,trending,opening_drive,vwap_reclaimed
2026-01-29,bearish,2026-01-29 09:37:00 +0530,25229.65,25359.35,25248.55,110.79999999999927,0.0,false,false,inside,4,Thursday,69.85000000000218,228.5,true,false,,,,,24.6,-11.83,2026-01-29 09:57:00 +0530,20,29.24,0.352,42,100,0,,0,3.39,0.1379,0.1379,37.2,normal,trending,open_test_drive,none
2026-01-29,bullish,2026-01-29 13:09:00 +0530,25367.2,25359.35,25248.55,110.79999999999927,0.0,false,false,inside,4,Thursday,90.95000000000073,38.900000000001455,true,false,,,,,9.55,-12.07,2026-01-29 13:49:00 +0530,40,19.74,0.105,38,100,0,,0,-6.19,-0.6484,0.0,33.05,normal,trending,open_test_drive,none
2026-01-30,bullish,2026-01-30 09:37:00 +0530,25295.55,25285.95,25224.35,61.60000000000218,0.0,false,false,inside,4,Friday,75.15000000000146,81.89999999999782,true,false,,,,,13.03,-13.03,2026-01-30 15:00:00 +0530,323,23.05,0.173,36,100,0,,0,1.22,0.0933,0.0933,24.3,normal,trending,open_test_drive,none
2026-02-02,bullish,2026-02-02 09:32:00 +0530,24903.8,24884.7,24726.85,157.85000000000218,0.0,false,false,inside,4,Monday,204.29999999999927,224.39999999999782,true,false,,,,,8.73,-57.82,2026-02-02 09:35:00 +0530,3,61.21,0.043,38,100,0,,0,-5.8,-0.6644,0.0,24.05,normal,mean_reverting,open_test_drive,none
2026-02-03,bearish,2026-02-03 09:35:00 +0530,25756.3,26341.2,25763.9,577.2999999999993,0.0,false,false,inside,4,Tuesday,115.0,106.85000000000218,true,false,,,,,17.7,-99.96,2026-02-03 09:48:00 +0530,13,99.97,0.154,30,100,0,,0,-8.25,-0.4658,0.0,32.1,normal,trending,open_test_drive,none
2026-02-04,bullish,2026-02-04 09:45:00 +0530,25788.05,25788.3,25563.95,224.34999999999854,0.0,false,false,inside,4,Wednesday,30.5,102.09999999999854,false,true,,,,,11.76,-17.77,2026-02-04 09:51:00 +0530,6,26.42,0.386,28,100,0,,0,-6.58,-0.5597,0.0,33.3,normal,trending,open_test_drive,vwap_reclaimed
2026-02-05,bearish,2026-02-05 09:42:00 +0530,25662.0,25757.65,25666.15,91.5,0.0,false,false,inside,4,Thursday,82.5,38.45000000000073,true,false,,,,,21.68,-16.09,2026-02-05 09:56:00 +0530,14,31.05,0.263,42,100,0,,0,-1.36,-0.0627,0.0,30.5,normal,mean_reverting,open_auction,none
2026-02-06,bearish,2026-02-06 09:38:00 +0530,25547.0,25630.8,25553.55,77.25,0.0,false,false,inside,4,Friday,55.099999999998545,156.95000000000073,true,false,,,,,15.06,-30.42,2026-02-06 11:14:00 +0530,96,39.53,0.273,29,100,0,,0,-2.68,-0.1782,0.0,20.5,normal,mean_reverting,open_test_drive,none
2026-02-06,bullish,2026-02-06 12:01:00 +0530,25647.45,25630.8,25553.55,77.25,0.0,false,false,inside,4,Friday,56.5,120.79999999999927,true,false,,,,,17.68,-24.29,2026-02-06 12:04:00 +0530,3,35.66,0.313,61,100,0,,0,0.71,0.0404,0.0404,19.0,normal,mean_reverting,open_test_drive,none
2026-02-09,bearish,2026-02-09 09:39:00 +0530,25788.15,25922.25,25793.3,128.95000000000073,0.0,false,false,inside,4,Monday,7.25,87.69999999999709,false,true,,,,,2.12,-33.51,2026-02-09 10:21:00 +0530,42,34.89,0.292,11,100,0,,0,-25.91,-12.2222,0.0,23.8,normal,trending,open_test_drive,vwap_reclaimed
2026-02-10,bullish,2026-02-10 09:34:00 +0530,25936.1,25934.95,25870.45,64.5,0.0,false,false,inside,4,Tuesday,53.35000000000218,42.89999999999782,true,false,,,,,30.57,-99.66,2026-02-10 09:48:00 +0530,14,99.74,0.573,40,100,0,,0,-0.34,-0.0112,0.0,13.6,normal,mean_reverting,open_rejection_reverse,none
2026-02-11,bearish,2026-02-11 09:39:00 +0530,25941.75,26009.4,25942.45,66.95000000000073,0.0,false,false,inside,4,Wednesday,41.95000000000073,39.54999999999927,false,true,,,,,26.46,-4.97,2026-02-11 10:09:00 +0530,30,24.86,0.631,25,100,14,,0,2.67,0.1008,0.1008,23.2,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-02-12,bearish,2026-02-12 09:31:00 +0530,25831.45,25906.7,25831.25,75.45000000000073,0.0,false,false,inside,4,Thursday,79.04999999999927,51.14999999999782,true,false,,,,,2.47,-33.35,2026-02-12 14:54:00 +0530,323,28.03,0.031,31,100,0,,0,-17.36,-7.0357,0.0,22.5,normal,mean_reverting,trend_from_open,none
2026-02-13,bearish,2026-02-13 09:35:00 +0530,25549.0,25630.35,25558.3,72.04999999999927,0.0,false,false,inside,4,Friday,104.70000000000073,57.04999999999927,true,false,,,,,37.26,-16.55,2026-02-13 15:28:00 +0530,353,11.25,0.356,44,100,45,,0,8.16,0.2191,0.2191,26.2,normal,mean_reverting,failed_auction,none
2026-02-16,bullish,2026-02-16 09:31:00 +0530,25495.6,25493.35,25372.7,120.64999999999782,0.0,false,false,inside,4,Monday,201.40000000000146,63.69999999999709,true,false,,,,,31.43,-29.71,2026-02-16 10:48:00 +0530,77,46.52,0.156,26,100,5,,0,4.46,0.1418,0.1418,23.6,normal,trending,trend_from_open,none
2026-02-17,bullish,2026-02-17 09:58:00 +0530,25668.35,25664.85,25570.3,94.54999999999927,0.0,false,false,inside,4,Tuesday,96.05000000000291,25.599999999998545,true,false,,,,,11.94,-99.92,2026-02-17 10:29:00 +0530,31,99.93,0.124,24,100,0,,0,-9.88,-0.8278,0.0,13.8,normal,trending,open_auction,none
2026-02-18,bearish,2026-02-18 09:56:00 +0530,25680.3,25759.75,25697.75,62.0,0.0,false,false,inside,4,Wednesday,35.14999999999782,147.75,false,true,,,,,19.11,-14.36,2026-02-18 10:35:00 +0530,39,28.1,0.544,20,100,0,,0,5.69,0.2976,0.2976,16.4,normal,mean_reverting,open_auction,vwap_reclaimed
2026-02-18,bullish,2026-02-18 14:18:00 +0530,25760.9,25759.75,25697.75,62.0,0.0,false,false,inside,4,Wednesday,67.14999999999782,1.7000000000007276,true,false,,,,,4.59,-23.8,2026-02-18 14:46:00 +0530,28,27.15,0.068,33,100,0,,0,-7.76,-1.6923,0.0,19.25,normal,mean_reverting,open_auction,none
2026-02-19,bearish,2026-02-19 09:31:00 +0530,25808.7,25885.3,25811.2,74.09999999999854,0.0,false,false,inside,4,Thursday,419.9500000000007,12.5,true,false,,,,,50.05,-8.75,2026-02-19 15:09:00 +0530,338,23.62,0.119,36,100,67,337,0,12.68,0.2534,0.2534,40.8,normal,trending,open_test_drive,none
2026-02-20,bullish,2026-02-20 09:46:00 +0530,25488.2,25485.85,25379.75,106.09999999999854,0.0,false,false,inside,4,Friday,175.34999999999854,19.25,true,false,,,,,35.74,-8.73,2026-02-20 11:13:00 +0530,87,32.76,0.204,34,100,47,,0,16.57,0.4638,0.4638,24.05,normal,trending,open_test_drive,none
2026-02-23,bullish,2026-02-23 09:31:00 +0530,25767.8,25767.9,25626.5,141.40000000000146,0.0,false,false,inside,4,Monday,2.4500000000007276,158.45000000000073,false,true,,,,,22.45,-36.11,2026-02-23 09:53:00 +0530,22,47.82,9.162,32,100,0,,0,-3.59,-0.16,0.0,27.55,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-02-23,bearish,2026-02-23 14:04:00 +0530,25615.85,25767.9,25626.5,141.40000000000146,0.0,false,false,inside,4,Monday,6.5,113.10000000000218,false,true,,,,,32.7,-12.91,2026-02-23 14:13:00 +0530,9,34.37,5.031,55,100,36,,0,3.65,0.1117,0.1117,23.85,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-02-24,bearish,2026-02-24 09:31:00 +0530,25534.45,25641.8,25547.15,94.64999999999782,0.0,false,false,inside,4,Tuesday,206.85000000000218,8.599999999998545,true,false,,,,,95.15,-99.78,2026-02-24 09:47:00 +0530,16,99.89,0.46,56,100,0,1,9,37.16,0.3905,0.3905,26.3,normal,mean_reverting,open_auction,none
2026-02-25,bullish,2026-02-25 09:58:00 +0530,25597.7,25594.95,25507.9,87.04999999999927,0.0,false,false,inside,4,Wednesday,54.89999999999782,169.5,true,false,,,,,14.24,-14.55,2026-02-25 15:21:00 +0530,323,17.96,0.259,39,100,0,,0,-10.23,-0.7184,0.0,38.75,normal,mean_reverting,trend_from_open,none
2026-02-25,bearish,2026-02-25 12:45:00 +0530,25504.5,25594.95,25507.9,87.04999999999927,0.0,false,false,inside,4,Wednesday,76.29999999999927,2.0499999999992724,true,false,,,,,8.13,-15.81,2026-02-25 12:51:00 +0530,6,22.14,0.107,43,100,0,,0,-4.01,-0.4936,0.0,17.55,normal,mean_reverting,trend_from_open,none
2026-02-26,bullish,2026-02-26 10:11:00 +0530,25570.05,25567.6,25487.85,79.75,0.0,false,false,inside,4,Thursday,2.900000000001455,169.09999999999854,false,true,,,,,11.53,-23.27,2026-02-26 12:22:00 +0530,131,31.21,3.977,35,100,0,,0,0.93,0.0808,0.0808,15.35,normal,mean_reverting,open_auction,vwap_reclaimed
2026-02-26,bearish,2026-02-26 12:01:00 +0530,25457.6,25567.6,25487.85,79.75,0.0,false,false,inside,4,Thursday,56.64999999999782,69.55000000000291,true,false,,,,,24.06,-19.09,2026-02-26 14:08:00 +0530,127,34.78,0.425,34,100,0,,0,-3.7,-0.1537,0.0,32.65,normal,mean_reverting,open_auction,none
2026-02-27,bearish,2026-02-27 09:36:00 +0530,25360.55,25476.4,25363.4,113.0,0.0,false,false,inside,4,Friday,219.25,23.100000000002183,true,false,,,,,20.83,-35.99,2026-02-27 10:25:00 +0530,49,47.03,0.095,25,100,0,,0,-3.92,-0.1881,0.0,26.85,normal,mean_reverting,open_test_drive,none
2026-03-02,bullish,2026-03-02 09:34:00 +0530,24963.25,24958.8,24645.1,313.7000000000007,0.0,false,false,inside,4,Monday,26.099999999998545,359.75,false,true,,,,,0.35,-99.96,2026-03-02 09:35:00 +0530,1,99.96,0.013,2,100,0,,0,-9.27,-26.5,0.0,11.0,normal,trending,open_test_drive,vwap_reclaimed
2026-03-02,bearish,2026-03-02 13:56:00 +0530,24621.5,24958.8,24645.1,313.7000000000007,0.0,false,false,inside,4,Monday,18.0,293.34999999999854,false,true,,,,,119.94,-99.9,2026-03-02 14:03:00 +0530,7,99.96,6.663,55,100,0,6,0,-4.4,-0.0367,0.0,63.6,normal,trending,open_test_drive,vwap_reclaimed
2026-03-04,bullish,2026-03-04 14:09:00 +0530,24478.0,24476.95,24315.45,161.5,0.0,false,false,inside,4,Wednesday,124.45000000000073,26.950000000000728,true,false,,,,,11.92,-7.65,2026-03-04 15:02:00 +0530,53,17.49,0.096,39,100,0,,0,0.56,0.0466,0.0466,35.8,normal,mean_reverting,open_rejection_reverse,none
2026-03-05,bearish,2026-03-05 09:38:00 +0530,24550.7,24651.95,24549.1,102.85000000000218,0.0,false,false,inside,4,Thursday,21.299999999999272,303.5,false,true,,,,,11.78,-24.51,2026-03-05 09:41:00 +0530,3,32.46,0.553,39,100,0,,0,-0.04,-0.0035,0.0,28.35,normal,mean_reverting,open_rejection_reverse,vwap_reclaimed
2026-03-05,bullish,2026-03-05 12:31:00 +0530,24655.95,24651.95,24549.1,102.85000000000218,0.0,false,false,inside,4,Thursday,198.25,126.54999999999927,true,false,,,,,17.03,-15.3,2026-03-05 14:47:00 +0530,136,27.63,0.086,33,100,0,,0,-5.01,-0.2941,0.0,49.5,normal,mean_reverting,open_rejection_reverse,none
2026-03-06,bearish,2026-03-06 10:50:00 +0530,24587.2,24700.9,24587.15,113.75,0.0,false,false,inside,4,Friday,171.45000000000073,67.34999999999854,true,false,,,,,26.05,-11.68,2026-03-06 15:00:00 +0530,250,26.94,0.152,34,100,3,,0,-7.46,-0.2865,0.0,71.85,normal,mean_reverting,open_rejection_reverse,none
2026-03-09,bullish,2026-03-09 14:46:00 +0530,23973.9,23959.7,23697.8,261.90000000000146,0.0,false,false,inside,4,Monday,104.25,5.80000000000291,true,false,,,,,4.45,-18.61,2026-03-09 14:48:00 +0530,2,22.07,0.043,48,90,0,,0,-2.43,-0.5459,0.0,15.15,normal,trending,open_test_drive,none
2026-03-10,bearish,2026-03-10 09:35:00 +0530,24124.25,24303.8,24125.15,178.64999999999782,0.0,false,false,inside,4,Tuesday,44.29999999999927,178.25,false,true,,,,,44.83,-99.93,2026-03-10 10:15:00 +0530,40,99.95,1.012,19,100,0,,0,26.81,0.5979,0.5979,13.35,normal,trending,open_test_drive,vwap_reclaimed
2026-03-11,bearish,2026-03-11 09:33:00 +0530,24209.35,24299.0,24213.75,85.25,0.0,false,false,inside,4,Wednesday,375.0499999999993,22.950000000000728,true,false,,,,,26.24,-10.92,2026-03-11 13:18:00 +0530,225,16.9,0.07,38,100,8,,0,-0.61,-0.0231,0.0,68.7,normal,trending,open_test_drive,none
2026-03-12,bullish,2026-03-12 10:00:00 +0530,23695.4,23690.85,23556.3,134.54999999999927,0.0,false,false,inside,4,Thursday,137.75,105.5,true,false,,,,,10.32,-15.9,2026-03-12 10:27:00 +0530,27,23.76,0.075,36,100,0,,0,5.03,0.488,0.488,14.95,normal,trending,open_test_drive,none
